date,open,close
2024-04-01,847.49,855.12
2024-04-02,854.92,848.44
2024-04-03,848.89,840.39
2024-04-08,838.55,804.78
2024-04-09,805.38,822.09
2024-04-10,822.97,835.46
2024-04-11,830.5,824.54
2024-04-12,823.36,812.85
2024-04-15,813.11,801.97
2024-04-16,801.22,770.95
2024-04-17,778.2,803.72
2024-04-18,802.14,803.6
2024-04-19,799.29,787.89
2024-04-22,788.23,787.99
2024-04-23,788.38,797.86
2024-04-24,799.69,808.13
2024-04-25,805.37,801.21
2024-04-26,793.76,808.72
2024-04-29,808.61,815.19
2024-04-30,814.76,814.22
2024-05-06,826.1,825.85
2024-05-07,825.22,822.23
2024-05-08,819.68,816.0
2024-05-09,816.69,819.26
2024-05-10,818.05,805.59
2024-05-13,803.1,790.75
2024-05-14,792.38,796.58
2024-05-15,798.15,791.13
2024-05-16,792.06,786.57
2024-05-17,786.74,790.38
2024-05-20,790.14,789.66
2024-05-21,789.97,780.35
2024-05-22,782.65,790.3
2024-05-23,788.37,803.59
2024-05-24,799.16,784.07
2024-05-27,784.04,787.69
2024-05-28,786.92,786.4
2024-05-29,787.03,782.65
2024-05-30,780.28,771.59
2024-05-31,771.88,771.57
2024-06-03,771.43,755.38
2024-06-04,754.78,756.36
2024-06-05,756.46,746.65
2024-06-06,746.68,726.77
2024-06-07,729.84,733.56
2024-06-11,734.2,739.57
2024-06-12,738.59,741.84
2024-06-13,741.36,739.91
2024-06-14,741.28,744.96
2024-06-17,743.59,736.69
2024-06-18,737.36,734.48
2024-06-19,735.16,739.26
2024-06-20,739.2,719.9
2024-06-21,719.95,730.57
2024-06-24,727.34,703.35
2024-06-25,703.02,705.49
2024-06-26,704.5,717.92
2024-06-27,716.22,706.4
2024-06-28,704.52,708.97
2024-07-01,710.07,709.64
2024-07-02,710.74,706.8
2024-07-03,706.41,692.85
2024-07-04,701.47,695.29
2024-07-05,692.97,692.04
2024-07-08,690.69,667.15
2024-07-09,665.63,676.13
2024-07-10,674.71,674.78
2024-07-11,682.77,690.25
2024-07-12,690.46,692.36
2024-07-15,693.39,689.78
2024-07-16,689.34,708.29
2024-07-17,709.05,759.27
2024-07-18,752.44,728.66
2024-07-19,726.27,724.28
2024-07-22,724.34,724.53
2024-07-23,725.06,711.46
2024-07-24,709.5,693.92
2024-07-25,690.94,697.31
2024-07-26,697.69,701.51
2024-07-29,703.03,694.8
2024-07-30,694.24,700.61
2024-07-31,699.06,717.93
2024-08-01,718.65,716.12
2024-08-02,710.98,703.58
2024-08-05,701.27,682.25
2024-08-06,686.6,692.53
2024-08-07,692.91,691.53
2024-08-08,691.2,688.44
2024-08-09,690.49,689.4
2024-08-12,689.86,685.69
2024-08-13,685.35,689.28
2024-08-14,692.22,682.18
2024-08-15,679.58,679.54
2024-08-16,680.57,675.74
2024-08-19,676.08,668.55
2024-08-20,667.71,670.15
2024-08-21,667.86,668.71
2024-08-22,668.54,652.98
2024-08-23,652.0,648.39
2024-08-26,648.5,651.58
2024-08-27,650.91,639.28
2024-08-28,638.43,640.74
2024-08-29,639.74,643.54
2024-08-30,643.35,654.39
2024-09-02,653.98,636.41
2024-09-03,636.85,641.26
2024-09-04,637.98,632.74
2024-09-05,632.21,630.95
2024-09-06,631.82,619.17
2024-09-09,618.22,611.17
2024-09-10,612.2,609.33
2024-09-11,608.43,609.48
